PID_79,HHID_79,core_sample,sample_wgts,month_born,year_born,live_with_mom_at_14,live_with_dad_at_14,single_mom_at_14,usborn,male,hispanic,black,AFQT_Adj,ROTTER,ROSENBERG,HGC_Age28,HGC_Age24,HGC_FATH79r,HGC_MOTH79r,real_earnings_1982,real_earnings_1983,real_earnings_1984,real_earnings_1985,real_earnings_1986,real_earnings_1987,real_earnings_1988,real_earnings_1989,real_earnings_1990,real_earnings_1991,real_earnings_1992,real_earnings_1993,real_earnings_1995,real_earnings_1997,real_earnings_1999,real_earnings_2001,real_earnings_2003,real_earnings_2005,real_earnings_2007,real_earnings_2009,real_earnings_2011,weeks_worked_1982,weeks_worked_1983,weeks_worked_1984,weeks_worked_1985,weeks_worked_1986,weeks_worked_1987,weeks_worked_1988,weeks_worked_1989,weeks_worked_1990,weeks_worked_1991,weeks_worked_1992,weeks_worked_1993,weeks_worked_1995,weeks_worked_1997,weeks_worked_1999,weeks_worked_2001,weeks_worked_2003,weeks_worked_2005,weeks_worked_2007,weeks_worked_2009,weeks_worked_2011,NORTH_EAST_79,NORTH_CENTRAL_79,SOUTH_79,WEST_79
8243,8242,1,90386,4,61,1,1,0,1,0,1,0,51.192001,5,496,12,12,12,10,,33934.418,33579.363,30398.141,29843.43,24953.592,29491.936,28136.258,28362.295,28817.973,37301.098,36216.914,25754.646,32606.504,43192.363,73875.547,24886.826,0,5889.3691,0,43623.027,,52,52,52,52,52,52,52,52,52,52,44,52,52,52,52,42,0,6,0,52,0,0,0,1
8244,8244,1,77111,9,62,1,1,0,1,1,0,1,15.081,8,595,12,12,12,12,,,,40530.855,33822.555,47987.676,35021.672,54514,53387.852,56034.949,52843.223,51307.293,52940.105,50268.363,39265.785,45556.59,56884.176,35728.582,31550.193,38623.305,0,,,,51,52,52,39,52,52,47,52,52,52,52,24,52,52,52,52,52,52,0,0,0,1
8245,8245,1,209228,7,59,1,1,0,1,1,0,1,4.9099998,10,435,8,8,,0,1355.7886,54.732933,104.93552,0,0,0,921.62299,0,41.709259,80.049927,0,0,0,,0,0,0,0,0,0,0,19,0,51,52,7,0,5,0,0,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8246,8245,1,168737,4,63,0,0,0,1,1,0,1,21.407,,540,9,9,,0,,,,0,0,76.780281,7372.9839,0,0,0,0,0,0,0,0,0,,0,4206.6924,0,,,,,1,0,0,17,16,0,0,0,0,0,0,0,0,,0,6,0,,0,0,0,1
8247,8245,1,222832,10,64,1,0,1,1,1,0,1,2.539,10,433,12,12,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8248,8248,1,188417,10,58,1,0,1,1,1,0,1,9.6309996,10,417,11,11,12,12,0,3283.9758,,12159.257,,,,,,,,,,,,,,,,,,0,7,,18,,,,,,,,,,,,,,,,,,0,0,0,1
8249,8249,1,178194,1,60,1,0,1,1,1,0,1,20.993999,8,366,13,13,,10,3389.4714,6567.9517,10493.552,19454.811,19895.621,23034.084,27648.689,12661.316,,,,7545.1904,7154.0684,0,,,,,10937.4,30492.082,21326.813,50,52,52,52,49,52,52,41,,,,52,43,21,,,,,52,52,52,0,0,0,1
8250,8250,1,83672,12,58,1,0,0,1,1,0,1,.42399999,10,469,12,12,,10,4225.541,2189.3174,2098.7102,4053.0854,19895.621,7678.0283,368.6492,38687.355,5005.1108,3201.9971,2797.5823,754.51904,1430.8136,1766.1857,2225.0613,0,0,,0,0,0,32,2,8,52,52,52,18,28,52,52,21,22,25,52,52,0,0,0,0,0,0,0,0,0,1
8251,8250,1,158732,12,60,1,1,0,1,0,0,1,35.833,12,547,15,15,,0,,17514.539,16833.756,12159.257,27853.869,28792.605,32256.805,52755.484,28362.295,27216.975,27975.822,45271.141,37201.156,27172.088,0,1477.511,9480.6953,27912.955,36808.559,12196.833,27143.217,,52,52,52,52,52,52,52,52,52,52,39,17,30,0,52,52,52,52,52,52,0,0,0,1
8252,8250,1,98955,3,64,0,0,0,1,1,0,1,23.612,10,514,13,13,10,10,,,,,,0,0,0,,,0,0,1430.8136,0,5889.8682,,,,,,,,,,,,0,0,0,,,0,0,8,0,52,,,,,,,0,0,0,1
8253,8253,1,79132,1,60,1,0,1,1,1,0,1,4.4400001,11,528,12,12,12,14,0,0,0,0,0,0,110.59476,0,3336.7407,0,0,0,2289.3018,0,0,,4740.3477,3349.5544,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,18,0,0,,0,52,0,0,0,0,0,0,1
8254,8253,1,148239,8,61,1,0,1,1,0,0,1,2.5120001,14,503,12,12,11,15,,,20987.104,0,0,0,0,0,1601.6355,0,0,0,,6793.022,5235.438,,15406.131,13398.218,10516.73,12196.833,24235.016,,,52,5,0,0,0,0,2,19,0,0,41,52,52,52,52,52,52,52,52,0,0,0,1
8255,8253,1,74932,1,63,1,0,1,1,1,0,1,8.2460003,11,474,,11,12,14,,,,12159.257,,,,,,0,0,0,0,0,,,17776.305,10048.664,21033.461,20328.055,23265.613,,,,52,,,,,,0,0,0,0,0,,,52,52,52,52,52,0,0,0,1
8256,8253,1,98955,5,64,1,0,1,1,1,0,1,20.702,11,420,14,14,12,12,,,,,31832.992,0,0,0,0,0,1243.3699,39234.988,45786.035,54344.176,62825.258,68950.516,71105.219,55825.91,68358.75,76230.211,72705.047,,,,,52,35,0,0,0,0,1,52,52,52,52,52,52,52,52,52,52,0,0,0,1
8257,8257,1,115745,7,58,1,1,0,1,0,1,0,16.264,4,647,13,12,6,6,13557.886,12698.04,9259.5098,14185.799,17906.059,19195.07,9216.2295,0,16683.703,0,0,15090.381,54370.918,57061.383,54972.102,0,59254.348,55825.91,106218.98,73181,58164.035,52,38,46,52,52,52,31,0,48,24,0,21,52,52,52,52,52,52,52,52,52,0,0,0,1
8258,8258,1,100423,5,57,1,1,0,0,1,1,0,.949,9,494,6,6,,,31635.066,26271.807,27283.234,22291.971,,,46081.148,22860.709,,,,27162.686,,,,,,,,,,52,52,52,52,,,52,52,,,,52,,,,,,,,,,0,0,0,1
8259,8258,1,102054,9,60,1,1,0,0,0,1,0,,7,,6,6,0,,,8822.9482,13641.617,10132.714,15916.496,15356.057,0,14068.129,6673.4814,8004.9927,10879.486,13581.343,12304.997,13450.184,0,24625.184,41478.043,42427.691,41435.918,38623.305,22296.213,,19,46,9,29,26,0,14,15,9,11,12,13,10,0,52,52,52,52,52,52,0,0,0,1
8260,8260,1,100072,8,59,1,1,0,1,0,1,0,9.9899998,10,362,11,11,,12,19432.971,16316.981,6296.1309,16212.342,0,0,0,5296.6504,0,0,0,,2861.6272,33285.809,0,23393.924,0,,,0,,52,52,52,47,0,0,0,27,1,0,0,9,25,52,45,0,0,,,0,,0,0,0,1
8261,8261,1,89905,2,61,1,0,0,1,0,1,0,14.532,10,464,10,10,12,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33495.547,21033.461,20328.055,9694.0059,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,2,13,52,0,0,0,1
8262,8262,1,73681,6,62,0,1,0,1,0,1,0,14.484,10,562,16,16,12,12,,,,5066.3569,23874.744,40309.648,58983.871,49238.453,53387.852,27216.975,111903.29,98087.477,93002.891,0,3926.5786,30781.479,4147.8042,3349.5544,5258.3652,10164.027,31990.219,,,,35,46,52,52,52,52,49,46,44,34,1,35,31,52,52,52,52,52,0,0,0,1
8263,8263,1,68958,7,63,1,1,0,1,1,1,0,77.383003,4,529,14,14,6,11,,,,,4973.9053,,21197.328,29894.773,32032.711,27953.434,2331.3186,30180.762,22893.018,2037.9065,14397.455,28318.961,23701.738,48010.281,3365.3538,63016.973,48470.031,,,,,46,52,52,52,52,50,10,52,52,0,52,52,52,52,52,52,52,0,0,0,1
8264,8264,1,103453,6,58,1,1,0,0,0,1,0,5.388,9,417,8,8,6,6,0,0,0,0,0,0,0,9144.2842,0,0,46626.371,0,0,,23559.473,14775.11,17776.305,13398.218,21033.461,10468.948,20357.412,0,0,0,0,0,34,27,14,35,32,11,52,52,18,52,52,52,52,48,52,0,0,0,0,1
8265,8265,1,103453,1,58,1,1,0,0,0,1,0,6.9970002,5,487,12,12,0,8,28381.174,30615.412,26653.621,31208.758,33822.555,34551.125,39998.438,42204.387,46714.367,44827.957,55951.645,46780.18,45786.035,54344.176,62825.258,41862.813,37922.781,42427.691,42066.922,48787.332,61072.238,52,52,52,52,52,52,39,52,52,52,52,52,52,27,30,15,52,52,52,47,52,0,0,0,1
8266,8265,1,80357,11,61,1,1,0,0,0,1,0,6.9990001,6,387,13,13,0,8,,,33579.363,30398.141,51728.613,47987.676,36864.918,31653.291,33367.406,38423.965,71493.773,45271.141,35770.34,23096.273,0,34475.258,71105.219,25679.918,60997.039,28459.277,0,,,52,52,52,44,39,52,52,42,52,47,52,49,46,52,51,26,44,49,52,0,0,0,1
8267,8267,1,89759,3,57,1,1,0,0,1,1,0,,4,602,9,9,3,,36197.297,38531.984,41554.465,44583.941,,57585.211,58062.25,56272.516,49050.086,44827.957,49734.797,49798.258,55801.73,44833.945,0,28318.961,33182.434,37403.359,38911.902,40147.91,35867.82,52,52,52,52,,52,52,52,52,52,52,52,52,17,43,52,52,52,52,52,52,0,0,0,1
8268,8268,1,68958,10,63,1,1,0,0,1,1,0,,11,470,14,14,0,0,,,,,11937.372,,0,49238.453,0,0,0,40291.316,60094.172,81516.258,65442.977,0,53328.914,39078.137,0,51836.543,58164.035,,,,,46,50,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,0,1
8269,8269,1,80357,9,61,1,0,1,1,0,1,0,.54799998,8,381,12,12,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8270,8270,1,68958,1,63,0,0,0,0,1,1,0,31.231001,10,547,14,14,,,,,,30398.141,37801.68,40309.648,40551.41,52755.484,75076.664,64039.941,62168.496,60361.523,64386.613,67930.219,65442.977,24625.184,59254.348,33495.547,14723.423,0,0,,,,47,52,30,42,52,52,50,38,24,52,52,52,52,52,35,9,18,0,0,0,0,1
8271,8271,1,86538,3,57,1,1,0,0,0,1,0,25.371,8,457,13,13,6,6,20336.828,19703.855,27283.234,26345.057,31832.992,30712.113,27648.689,52755.484,33367.406,25615.977,26421.611,28671.723,28616.273,33965.109,34030.348,8618.8145,34367.523,36845.102,34705.211,35574.098,34898.422,52,52,52,52,52,45,52,52,52,46,44,40,52,41,50,25,52,52,52,52,52,0,0,0,1
8272,8272,1,208474,3,60,1,0,1,1,1,1,0,26.42,13,523,10,10,,12,65529.781,59111.566,58763.887,74982.078,73613.797,61424.227,58983.871,59789.547,60895.516,,,,15738.95,46192.547,61516.398,51712.887,42663.129,69224.125,66255.406,57934.957,60102.836,52,52,52,52,52,47,43,52,52,,,52,52,52,52,46,52,52,52,52,52,0,0,0,1
8273,8272,1,293141,6,58,1,1,0,1,0,1,0,70.095001,9,647,12,12,12,12,29375.42,28590.295,31480.654,40530.855,43770.363,42229.156,49767.641,50996.969,48382.738,48029.957,48180.586,52816.332,54370.918,108688.35,96855.609,89881.922,98362.219,0,21033.461,14229.639,63011.039,52,52,52,52,52,52,52,52,52,52,52,52,52,48,52,52,52,0,52,48,52,0,0,0,1
8274,8274,1,208474,10,60,1,1,0,0,1,1,0,,8,487,12,12,3,6,,37218.395,31480.654,36477.77,33822.555,,36864.918,35170.324,28362.295,30418.973,27975.822,31689.799,35770.34,24454.879,39265.785,29550.221,35552.609,33495.547,0,37606.902,25809.322,,52,52,52,52,,52,52,49,51,52,46,49,52,52,52,49,52,52,52,52,0,0,0,1
8275,8275,1,233221,1,59,1,1,0,1,1,1,0,34.679001,10,491,11,11,9,10,27115.771,35029.078,44072.918,50663.57,49739.051,51026.254,62670.363,52755.484,58392.961,56034.949,62168.496,54325.371,62955.801,59099.289,52354.383,66487.992,59254.348,58058.945,73617.117,50820.137,62041.637,50,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,49,52,0,0,0,1
8276,8275,1,245211,10,57,1,0,1,1,0,1,0,29.045,11,528,13,13,,6,542.31543,656.79517,3567.8076,3850.4312,,12173.514,11059.476,7034.0645,10010.222,9605.9912,25283.928,30180.762,31477.9,21330.088,,32505.242,30812.262,29174.619,9465.0576,0,0,3,17,52,43,52,52,39,49,52,52,52,52,0,52,52,52,38,52,5,0,0,0,0,0,1
8277,8277,1,259703,8,57,1,1,0,0,1,1,0,,,394,14,14,,11,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,1
8278,8278,1,305548,2,64,1,0,1,1,1,1,0,5.1719999,11,369,12,12,,0,,,,,16911.277,28024.803,22118.951,,20020.443,19211.982,23313.186,21126.533,30047.086,31247.9,30103.77,0,0,3126.251,0,,,,,,,35,52,52,52,52,52,52,52,52,52,52,0,0,0,0,,,0,0,0,1
8279,8279,1,245211,5,57,1,1,0,1,0,1,0,18.459999,8,561,12,12,11,10,0,0,0,1823.8884,1989.562,0,10137.853,24619.227,22189.324,20812.98,21758.973,21126.533,20031.391,19020.461,30103.77,27087.701,31997.348,0,0,0,0,0,0,0,33,43,0,26,52,52,52,52,52,52,52,21,52,52,0,0,0,0,0,0,0,1
8280,8280,1,269770,7,58,1,0,1,0,1,1,0,,11,353,,,,,,,,,,,,,0,0,0,0,5723.2544,0,,,,,,,,,,,,,,,,52,52,52,49,50,52,,,,,,,,0,0,0,1
8281,8280,1,269770,3,58,1,1,0,0,1,1,0,34.227001,5,436,16,16,4,16,0,15325.221,25184.523,20265.428,55707.738,,,,,0,,0,,,,,,,,,,52,52,52,52,52,,,,,52,,52,,,,,,,,,,0,0,0,1
8282,8282,1,105411,5,58,0,1,0,1,1,1,0,35.842999,12,466,11,11,,,0,10946.586,16789.682,8106.1709,1193.7372,19195.07,29491.936,29894.773,35035.777,22413.979,37301.098,,94433.703,,37695.156,29550.221,23701.738,42427.691,33548.371,36590.5,38776.023,45,52,36,41,52,52,52,51,45,50,51,52,52,52,52,52,52,52,52,52,52,0,0,0,1
8283,8282,1,106969,3,59,1,0,1,1,0,1,0,2.6530001,7,386,10,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,,1188.7788,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,27,,,,,,,,0,0,0,1
8284,8284,1,106969,4,59,0,0,0,0,0,1,0,,13,,,,1,1,,,,,,,22118.951,,,,,,8584.8818,,,,,,,,,,,,,,,52,,,,,,52,,,,,,,,,0,0,0,1
8285,8285,1,105411,4,58,1,1,0,0,1,1,0,25.174999,7,605,14,13,9,8,24856.125,24082.49,25184.523,34451.227,39791.242,46068.168,46081.148,49238.453,50051.109,41625.961,0,0,,,,,,,,,,52,52,52,52,52,52,52,52,52,42,0,0,,,,,,,,,,0,0,0,1
8286,8286,1,189901,1,57,1,0,1,1,0,1,0,16.944,8,412,12,12,9,8,0,0,1259.2262,0,0,0,0,0,0,1921.1982,18650.549,23540.994,21462.205,38040.922,52354.383,13543.851,53328.914,35728.582,28395.174,33541.293,31020.818,0,0,37,52,52,19,0,0,0,5,52,49,41,52,52,11,52,52,52,50,52,0,0,0,1
8287,8287,1,189901,7,57,1,0,1,1,0,1,0,3.6949999,9,457,9,9,9,10,0,0,0,0,0,0,0,2356.4116,8341.8516,15369.586,7915.604,9054.2285,7307.1655,8151.626,13088.596,16006.369,23701.738,18980.809,26291.826,24393.666,20357.412,0,0,0,0,0,0,15,0,18,52,52,52,52,52,52,52,52,52,52,50,52,0,0,0,1
8288,8288,1,160327,9,62,1,0,1,1,1,0,1,14.237,8,551,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
8289,8289,1,109008,9,62,1,0,1,1,0,0,1,15.471,14,551,12,11,6,11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8290,8290,1,82030,4,60,1,0,1,0,1,1,0,17.771999,5,494,12,12,6,2,16093.211,27366.467,32110.268,34272.891,,0,,33411.805,23357.184,35221.969,23313.186,0,20031.391,31247.9,35339.207,30781.479,37922.781,43544.207,41015.25,34557.695,35867.82,48,52,52,50,52,52,52,52,52,52,52,42,52,52,52,52,52,52,52,52,52,0,0,0,1
8291,8290,1,110643,2,62,1,1,0,0,1,1,0,28.030001,12,497,12,12,6,2,,,3315.9622,22729.703,17906.059,23034.084,12902.722,25498.484,8341.8516,0,0,0,40062.781,0,0,,,0,10516.73,,8724.6055,,,7,52,46,31,46,49,38,27,0,0,43,0,0,,,0,35,49,52,0,0,0,1
8292,8290,1,106148,10,58,1,0,1,0,1,1,0,.102,8,442,10,10,6,6,3615.4363,11920.833,32775.559,32424.684,35812.117,34430.199,44182.605,38687.355,37436.563,33156.68,35288.395,21126.533,7154.0684,23096.273,37956.926,37192.645,23701.738,42092.734,31550.193,64033.375,61072.238,7,26,52,49,52,52,52,52,52,52,52,35,18,52,52,52,52,52,52,52,52,0,0,0,1
8293,8293,1,104254,6,64,1,1,0,1,1,0,1,26.316,8,555,12,12,12,12,,,,,,0,0,,0,0,0,0,0,0,9162.0166,0,0,0,0,0,0,,,,,,0,0,,0,0,0,0,0,40,21,0,0,0,0,0,23,0,0,0,1
8294,8294,1,127565,4,64,1,0,0,0,0,1,0,16.176001,4,577,13,13,,3,,,,,11937.372,21114.578,26727.066,24619.227,19186.258,33620.969,35746.887,42253.066,41493.598,39399.527,37956.926,52944.145,34367.523,33495.547,42243.605,43197.117,42007.035,,,,,35,48,52,48,30,48,52,48,52,52,52,49,52,52,52,52,52,0,0,0,1
8295,8295,1,120960,4,64,1,0,1,0,1,1,0,16.768999,7,464,12,12,,4,,,,,13926.935,26873.098,27648.689,26377.742,25025.555,25615.977,23779.449,33198.836,42924.41,51626.965,54972.102,52944.145,53328.914,58058.945,59945.367,60984.164,58164.035,,,,,43,52,52,52,46,52,52,52,52,52,52,52,52,52,52,52,52,0,0,0,1
